id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1TfqLAPs4K3s2rJMoCokcS,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,84,rock,0.692000,0.711000,0,-7.498000,0,0.031700,0.227000,0,0.120000,0.875000,125.135000,216933,4
3LTMnFa0hhwisyq6ILahyj,"Sultans Of Swing","Dire Straits",78,rock,0.731000,0.797000,5,-9.992000,1,0.030900,0.077100,0.024800,0.334000,0.933000,148.192000,348624,4
1RKUoGiLEbcXN4GY4spQDx,"Clint Eastwood",Gorillaz,76,rock,0.663000,0.694000,10,-8.627000,0,0.172000,0.024900,0,0.069800,0.524000,167.964000,340920,4
3v8PlUFGQQDBIk1J86waCo,"Should I Stay or Should I Go - Remastered","The Clash",72,rock,0.742000,0.844000,2,-6.441000,1,0.111000,0.083800,0,0.418000,0.850000,113.371000,188240,4
3d9DChrdc6BOeFsbrZ3Is0,"Under The Bridge","Red Hot Chili Peppers",83,rock,0.559000,0.345000,4,-13.496000,1,0.045900,0.057600,0.000105,0.141000,0.458000,84.581000,264307,4
5V3mdRI2yQxbSsJGDPc5lD,"Chop Suey!","System Of A Down",79,rock,0.420000,0.929000,7,-3.899000,0,0.121000,0.000353,0.000747,0.122000,0.300000,127.204000,210240,4
5C0LFQARavkPpn7JgA4sLk,"Every Breath You Take - Remastered 2003","The Police",80,rock,0.820000,0.452000,1,-9.796000,1,0.034800,0.543000,0.002940,0.070100,0.740000,117.401000,253250,4
7LVHVU3tWfcxj5aiPFEW4Q,"Fix You",Coldplay,83,rock,0.209000,0.418000,3,-8.740000,1,0.033800,0.163000,0.001950,0.113000,0.123000,138.265000,295533,4
60a0Rd6pjrkxjPbaKzXjfq,"In The End","Linkin Park",85,rock,0.553000,0.900000,3,-4.556000,0,0.058400,0.011300,0,0.322000,0.398000,105.213000,219000,4
1znPMY3zq78mVuTAmOA9O7,"Nothing Else Matters",Metallica,78,rock,0.553000,0.362000,4,-11.218000,0,0.026300,0.045800,0.000006,0.075000,0.158000,142.352000,388267,3
2nLtzopw4rPReszdYBJU6h,Numb,"Linkin Park",83,rock,0.496000,0.863000,9,-4.153000,1,0.038100,0.004600,0,0.639000,0.243000,110.018000,185587,4
3m6KkYKdnbffMpGd9Pm9FP,"Seven Nation Army","The White Stripes",81,rock,0.745000,0.466000,4,-7.620000,0,0.086400,0.006660,0.350000,0.272000,0.303000,123.889000,231920,4
3yI282DoIJyERd0vGukMoB,"Fortunate Son","Creedence Clearwater Revival",77,rock,0.643000,0.669000,0,-7.485000,1,0.039800,0.208000,0.006640,0.151000,0.609000,132.709000,140773,4
2374M0fQpWi3dLnB54qaLX,Africa,Toto,83,rock,0.671000,0.373000,9,-18.064000,1,0.032300,0.257000,0.000079,0.048100,0.732000,92.717000,295893,4
2aibwv5hGXSgw7Yru8IYTO,"Snow (Hey Oh)","Red Hot Chili Peppers",81,rock,0.432000,0.895000,11,-3.682000,1,0.050400,0.127000,0.000012,0.141000,0.625000,104.458000,335067,4
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,80,rock,0.449000,0.585000,5,-6.762000,1,0.026800,0.052200,0.000085,0.083300,0.203000,139.627000,278719,4
3RiPr603aXAoi4GHyXx0uy,"Hymn For The Weekend",Coldplay,81,rock,0.490000,0.743000,0,-5.155000,0,0.040900,0.255000,0.000007,0.300000,0.363000,89.974000,258827,4
5gFkAC68P66ZNVKXKjYtDm,"Sunday Bloody Sunday - Remastered 2008",U2,69,rock,0.543000,0.944000,6,-7.495000,1,0.054300,0.402000,0.000564,0.037300,0.735000,101.174000,279440,4
4YwbSZaYeYja8Umyt222Qf,"You Can't Hurry Love - 2016 Remastered","Phil Collins",78,rock,0.620000,0.936000,7,-4.593000,1,0.030800,0.026100,0,0.067900,0.763000,97.527000,175747,4
1f3yAtsJtY87CTmM8RLnxf,"Smells Like Teen Spirit",Nirvana,81,rock,0.512000,0.905000,1,-4.509000,1,0.057300,0.000032,0.000110,0.102000,0.692000,116.746000,301920,4
3Z9PJ6xiEGmcqo2hESEB5n,"Bitter Sweet Symphony","The Verve",76,rock,0.362000,0.911000,9,-5.966000,1,0.049000,0.033600,0,0.466000,0.498000,171.112000,357267,4
7o2CTH4ctstm8TNelqjb51,"Sweet Child O' Mine","Guns N' Roses",81,rock,0.451000,0.911000,6,-7.765000,1,0.046600,0.080100,0.146000,0.236000,0.630000,125.122000,356080,4
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,82,rock,0.501000,0.889000,4,-5.175000,1,0.036400,0.000147,0.011400,0.217000,0.257000,133.519000,292880,4
3PKtemUKxiDBvBo7tpQ8bG,One,U2,72,rock,0.511000,0.536000,0,-8.661000,1,0.030200,0.256000,0.002650,0.122000,0.357000,90.358000,276187,4
5CQ30WqJwcep0pYcV4AMNc,"Stairway To Heaven","Led Zeppelin",81,rock,0.338000,0.340000,9,-12.049000,0,0.033900,0.580000,0.003200,0.116000,0.197000,82.433000,482830,4
1mea3bSkSGXuIRvnydlB5b,"Viva La Vida",Coldplay,80,rock,0.485000,0.619000,5,-7.115000,0,0.028900,0.094100,0.000003,0.109000,0.416000,138.017000,242373,4
4CJVkjo5WpmUAKp3R44LNb,"Sweet Home Alabama","Lynyrd Skynyrd",79,rock,0.597000,0.605000,7,-12.013000,1,0.025500,0.181000,0.000331,0.118000,0.886000,97.782000,281147,4
69uxyAqqPIsUyTO8txoP2M,"Adventure Of A Lifetime",Coldplay,80,rock,0.638000,0.924000,7,-3.887000,1,0.035900,0.002050,0.000173,0.149000,0.529000,111.995000,263787,4
3xXBsjrbG1xQIm1xv1cKOt,"One More Light","Linkin Park",79,rock,0.593000,0.200000,8,-11.063000,1,0.031100,0.904000,0,0.089700,0.170000,83.966000,255067,4
3yvlcIteooc31cPjyWPTw1,"With Or Without You",U2,75,rock,0.541000,0.437000,2,-11.874000,1,0.028800,0.000196,0.318000,0.148000,0.127000,110.162000,295516,4
40riOy7x9W7GXjyGp4pjAv,"Hotel California - Remastered",Eagles,83,rock,0.579000,0.508000,2,-9.484000,1,0.027000,0.005740,0.000494,0.057500,0.609000,147.125000,391376,4
0gmbgwZ8iqyMPmXefof8Yf,"How You Remind Me",Nickelback,78,rock,0.446000,0.764000,10,-5.042000,1,0.033000,0.001350,0,0.099000,0.543000,172.094000,223840,4
74X1epeRufHckhuX1KFD04,Hallelujah,"Jeff Buckley",74,rock,0.339000,0.143000,0,-10.780000,1,0.031700,0.921000,0.000636,0.372000,0.094800,101.213000,413320,3
0MKGH8UMfCnq5w7nG06oM5,"Come As You Are",Nirvana,77,rock,0.508000,0.826000,4,-5.783000,0,0.040000,0.000175,0.000459,0.087800,0.543000,120.012000,218920,4
45yEy5WJywhJ3sDI28ajTm,"Here Comes The Sun - Remastered","The Beatles",78,rock,0.557000,0.540000,9,-10.484000,1,0.034700,0.033900,0.002480,0.179000,0.394000,129.171000,185733,4
0R8P9KfGJCDULmlEoBagcO,Trouble,Coldplay,74,rock,0.561000,0.547000,11,-7.496000,0,0.032100,0.189000,0.001570,0.170000,0.190000,139.755000,273427,4
2HHtWyy5CgaQbC7XSoOb0e,"Eye of the Tiger",Survivor,73,rock,0.815000,0.438000,0,-14.522000,0,0.034600,0.216000,0.000466,0.078700,0.552000,108.965000,243773,4
5wN725dVsyJSoSliCn9mRG,"You’re The Best Thing About Me",U2,71,rock,0.653000,0.780000,2,-6.689000,1,0.039800,0.002580,0.000001,0.269000,0.792000,117.038000,225400,4
0qlZQGo9f7Ea24PPLnXq2R,"Still Loving You",Scorpions,54,rock,0.282000,0.605000,6,-4.916000,0,0.029400,0.004700,0.001440,0.103000,0.078300,103.929000,403453,4
2aoo2jlRnM3A0NyLQqMN2f,"All Along the Watchtower","Jimi Hendrix",79,rock,0.438000,0.805000,8,-6.237000,1,0.062400,0.002550,0.000057,0.084200,0.564000,113.253000,240800,4
7gXdAqJLCa5aYUeLVxosOz,"Knockin' On Heaven's Door","Guns N' Roses",74,rock,0.486000,0.747000,6,-7.248000,1,0.040700,0.020300,0.006070,0.099200,0.368000,132.290000,336000,4
23khhseCLQqVMCIT1WMAns,Magic,Coldplay,76,rock,0.738000,0.483000,6,-8.915000,0,0.040300,0.026200,0.616000,0.106000,0.355000,93.458000,285014,4
1C0vXECyJHUeqOo2Etvrr2,"My Immortal",Evanescence,71,rock,0.204000,0.265000,9,-9.153000,1,0.032300,0.869000,0,0.134000,0.107000,71.157000,262533,4
2fuCquhmrzHpu5xcA1ci9x,"Under Pressure - Remastered 2011",Queen,76,rock,0.671000,0.712000,2,-7.815000,1,0.047600,0.429000,0,0.103000,0.462000,113.805000,248440,4
1VNWaY3uNfoeWqb5U8x2QX,"Lonely Day","System Of A Down",75,rock,0.470000,0.796000,8,-3.277000,0,0.033600,0.362000,0.000001,0.133000,0.215000,113.108000,167907,3
1QFh8OH1e78dGd3VyJZCAC,"Boys Don't Cry","The Cure",70,rock,0.462000,0.836000,11,-5.766000,0,0.062100,0.005170,0,0.180000,0.671000,168.766000,155973,4
3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","Red Hot Chili Peppers",82,rock,0.618000,0.938000,9,-3.442000,1,0.045600,0.017900,0,0.167000,0.875000,91.455000,269000,4
7MeXwzhSDGfqNfuFANgzVC,Toxicity,"System Of A Down",76,rock,0.407000,0.876000,8,-4.145000,1,0.052900,0.000254,0.002650,0.215000,0.521000,116.335000,218933,3
0pjCkLjbgSLn5c0Ilwuv8z,"The Longest Wave","Red Hot Chili Peppers",67,rock,0.476000,0.511000,8,-6.250000,1,0.032400,0.319000,0.000129,0.119000,0.339000,148.158000,211520,4
300RfAPZ57B0y6YYj9n6DN,"Superstition - Single Version","Stevie Wonder",77,rock,0.642000,0.735000,8,-8.866000,1,0.080600,0.017200,0.000733,0.039100,0.864000,99.682000,244827,4
18AXbzPzBS8Y3AkgSxzJPb,"In The Air Tonight - 2015 Remastered","Phil Collins",77,rock,0.446000,0.239000,0,-13.945000,1,0.031600,0.551000,0.000004,0.069700,0.298000,189.507000,336453,4
0hCB0YR03f6AmQaHbwWDe8,"Whole Lotta Love","Led Zeppelin",78,rock,0.412000,0.902000,9,-11.600000,1,0.405000,0.048400,0.131000,0.405000,0.422000,89.740000,333893,4
2ZSCy3P1QzpJySCWA6NRIU,"I Was Made For Lovin' You",KISS,72,rock,0.768000,0.852000,4,-6.215000,1,0.038000,0.213000,0.000074,0.072300,0.867000,128.374000,271240,4
01a0J96fRD91VnjQQUCqMK,"The Kids Aren't Alright","The Offspring",75,rock,0.527000,0.941000,1,-4.213000,1,0.037700,0.005940,0.000029,0.064100,0.793000,99.636000,180160,4
3ixTiPABjqkBKPocxq6oIe,"Don't Look Back In Anger",Oasis,72,rock,0.346000,0.916000,0,-3.588000,1,0.070300,0.033100,0.000004,0.117000,0.249000,164.005000,287827,4
5p3JunprHCxClJjOmcLV8G,"Walk On the Wild Side","Lou Reed",75,rock,0.575000,0.318000,0,-16.729000,1,0.109000,0.683000,0.000202,0.093400,0.385000,104.522000,254173,4
5MxNLUsfh7uzROypsoO5qe,"Dream On",Aerosmith,80,rock,0.307000,0.433000,1,-10.057000,1,0.029000,0.388000,0.000091,0.332000,0.224000,160.900000,266960,4
7pKfPomDEeI4TPT6EOYjn9,"Imagine - 2010 - Remaster","John Lennon",77,rock,0.547000,0.257000,0,-12.358000,1,0.025200,0.907000,0.183000,0.093500,0.169000,75.752000,187867,4
70YvYr2hGlS01bKRIho1HM,"La Grange - 2005 Remastered Version","ZZ Top",76,rock,0.545000,0.640000,4,-9.937000,0,0.224000,0.002490,0.030400,0.196000,0.606000,80.544000,230480,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,83,rock,0.429000,0.661000,11,-7.227000,1,0.028100,0.002390,0.000130,0.234000,0.285000,173.365000,266773,4
6mcxQ1Y3uQRU0IHsvdNLH1,"Where Is My Mind?",Pixies,74,rock,0.523000,0.442000,4,-14.121000,1,0.034700,0.018900,0.000494,0.078400,0.277000,81.083000,236973,4
4pbJqGIASGPr0ZpGpnWkDn,"We Will Rock You - Remastered",Queen,75,rock,0.692000,0.497000,2,-7.316000,1,0.119000,0.676000,0,0.259000,0.475000,81.308000,122067,4
0q6LuUqGLUiCPP1cbdwFs3,"On Melancholy Hill",Gorillaz,75,rock,0.689000,0.739000,2,-5.810000,1,0.026000,0.000015,0.509000,0.064000,0.578000,120.423000,233867,4
4kAJawkLZj4Q7N5521ofP6,"With Or Without You - Remastered 2007",U2,69,rock,0.538000,0.432000,2,-11.882000,1,0.029500,0.000185,0.309000,0.139000,0.116000,110.181000,295520,4
3MrRksHupTVEQ7YbA0FsZK,"The Final Countdown",Europe,74,rock,0.536000,0.844000,6,-6.918000,0,0.058000,0.062800,0.000840,0.060800,0.185000,117.652000,310333,4
0MKqeOVdZcUFGJvWpGCKbG,"Come Together - Remastered","The Beatles",74,rock,0.533000,0.376000,9,-11.913000,0,0.039300,0.030200,0.248000,0.092600,0.187000,165.007000,259947,4
5nPdMALTEd7HOjn16oNf2X,"Don't Go Breaking My Heart","Elton John",73,rock,0.729000,0.844000,5,-8.824000,1,0.034400,0.149000,0.000003,0.060400,0.777000,131.459000,275440,4
1eRqy8jW4ZLMJR6dl3xsgI,"Lovefool - Radio Edit","The Cardigans",73,rock,0.644000,0.599000,9,-7.936000,1,0.029000,0.044300,0,0.286000,0.941000,111.829000,193893,4
01iyCAUm8EvOFqVWYJ3dVX,"Dancing Queen",ABBA,74,rock,0.543000,0.870000,9,-6.514000,1,0.042800,0.358000,0.000939,0.792000,0.754000,100.804000,230400,4
2ZOTtG7v1OrSNs6EINIGb4,"Black Betty","Ram Jam",66,rock,0.465000,0.865000,11,-9.573000,0,0.098000,0.018000,0.001350,0.076900,0.677000,117.528000,237893,4
20I8RduZC2PWMWTDCZuuAN,"Take Me Out","Franz Ferdinand",74,rock,0.277000,0.663000,4,-8.821000,0,0.037700,0.000409,0.000510,0.136000,0.527000,104.561000,237027,4
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,78,rock,0.754000,0.759000,9,-5.218000,1,0.302000,0.153000,0.000114,0.101000,0.435000,126.367000,214667,4
6J1G0Y3F8oxuswhdwJowhT,"Rock You Like a Hurricane",Scorpions,52,rock,0.587000,0.891000,11,-3.381000,1,0.036100,0.000261,0.004540,0.314000,0.705000,124.005000,255573,4
1bSpwPhAxZwlR2enJJsv7U,"No Surprises",Radiohead,72,rock,0.255000,0.393000,5,-10.654000,1,0.027800,0.057700,0.003610,0.113000,0.118000,76.426000,229120,4
1SKPmfSYaPsETbRHaiA18G,"Somewhere Only We Know",Keane,71,rock,0.448000,0.665000,9,-4.203000,1,0.026000,0.060000,0.000025,0.082800,0.304000,172.004000,237029,4
39shmbIHICJ2Wxnk1fPSdz,"Should I Stay or Should I Go - Remastered","The Clash",80,rock,0.742000,0.833000,2,-6.463000,1,0.115000,0.079000,0,0.384000,0.816000,113.375000,188987,4
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,"System Of A Down",77,rock,0.556000,0.981000,1,-2.688000,0,0.128000,0.006620,0,0.218000,0.716000,101.423000,255467,4
0bVtevEgtDIeRjCJbK3Lmv,"Welcome To The Jungle","Guns N' Roses",78,rock,0.443000,0.960000,8,-8.070000,1,0.075700,0.023100,0.434000,0.351000,0.243000,123.378000,274027,4
7fSGbZLhWlAiCC3HDPAULu,"(I Can't Get No) Satisfaction - Mono Version / Remastered 2002","The Rolling Stones",74,rock,0.725000,0.853000,2,-7.842000,1,0.035300,0.034800,0.127000,0.196000,0.904000,136.282000,222813,4
4YR6Dextuoc3I8nJ0XgzKI,Footloose,"Kenny Loggins",72,rock,0.564000,0.911000,2,-5.390000,1,0.053600,0.159000,0.000044,0.118000,0.582000,173.938000,226293,4
59WN2psjkt1tyaxjspN8fp,"Killing In The Name","Rage Against The Machine",80,rock,0.466000,0.833000,7,-4.215000,1,0.304000,0.026600,0,0.032700,0.661000,88.785000,313573,4
18lR4BzEs7e3qzc0KVkTpU,"What I've Done","Linkin Park",79,rock,0.623000,0.930000,5,-5.285000,1,0.032400,0.014100,0.000002,0.138000,0.287000,120.119000,205613,4
3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)","Stevie Wonder",72,rock,0.670000,0.619000,0,-10.365000,0,0.032300,0.051400,0,0.049200,0.807000,108.826000,160500,4
3XC7Jd6SfrQYKZJ6inyRHK,"The House Of The Rising Sun","The Animals",72,rock,0.316000,0.484000,9,-9.110000,0,0.030800,0.000334,0.004450,0.091200,0.299000,117.363000,269907,3
7pWUwNDBL7J0eMAUi2gPb3,"Little Dark Age",MGMT,69,rock,0.709000,0.710000,6,-6.192000,1,0.037200,0.010300,0.001070,0.166000,0.612000,97.500000,299293,4
1gqsdl891sEVlHjaV1bTR6,Society,"Eddie Vedder",68,rock,0.635000,0.330000,11,-10.788000,0,0.033100,0.898000,0.000452,0.113000,0.317000,80.901000,236307,4
646J2jOtUe4Jflrmh6JFjN,"Bring Me To Life",Evanescence,76,rock,0.312000,0.946000,4,-3.209000,0,0.107000,0.007490,0.000003,0.288000,0.297000,189.892000,235893,4
4aVuWgvD0X63hcOCnZtNFA,"Hold the Line",Toto,76,rock,0.494000,0.698000,6,-12.049000,0,0.055300,0.039700,0.006340,0.152000,0.778000,95.842000,235800,4
76qB2ZEZlEJAMqMqUjKusp,"(Everything I Do) I Do It For You","Bryan Adams",73,rock,0.520000,0.363000,1,-12.655000,1,0.028600,0.075200,0.000011,0.060900,0.273000,131.224000,393640,4
6Gn02ZC8juXwQ10Xk7ACXx,"The Reason",Hoobastank,76,rock,0.474000,0.659000,4,-4.667000,1,0.029200,0.012500,0,0.154000,0.075000,82.957000,232800,4
0FDzzruyVECATHXKHFs9eJ,"A Sky Full of Stars",Coldplay,78,rock,0.551000,0.636000,6,-7.125000,1,0.028100,0.007130,0.002030,0.217000,0.153000,124.996000,268467,4
2AT8iROs4FQueDv2c8q2KE,"R U Mine?","Arctic Monkeys",78,rock,0.288000,0.758000,6,-5.692000,0,0.037100,0.006160,0,0.303000,0.619000,97.094000,201726,4
4U9arGcc4ATa7shChhLQP0,"Walk On Water","Thirty Seconds To Mars",75,rock,0.494000,0.778000,8,-7.041000,1,0.035900,0.000115,0,0.090400,0.406000,139.963000,188228,4
027h5P3kCyktHv9dpHUBBS,"Why Don't You Get A Job","The Offspring",68,rock,0.767000,0.876000,5,-4.435000,1,0.075700,0.081200,0.000001,0.337000,0.595000,107.915000,172467,4
6wjSNO6uJYlgbbfauyWhiw,"Wind Of Change",Scorpions,74,rock,0.453000,0.543000,0,-10.106000,1,0.036600,0.297000,0,0.092800,0.282000,151.362000,313227,4
0UFDKFqW2oGspYeYqo9wjA,"Bleed It Out","Linkin Park",76,rock,0.529000,0.967000,1,-3.647000,0,0.050800,0.114000,0,0.610000,0.596000,140.127000,166373,4
1uKzAldJYlwje9HstlwTie,"See You Soon",Coldplay,63,rock,0.369000,0.295000,4,-12.779000,1,0.035100,0.657000,0.000015,0.107000,0.211000,92.226000,171373,4
3n3Ppam7vgaVa1iaRUc9Lp,"Mr. Brightside","The Killers",82,rock,0.355000,0.918000,1,-4.360000,1,0.074600,0.001190,0,0.097100,0.240000,148.114000,222200,4
3YBZIN3rekqsKxbJc9FZko,"Paradise City","Guns N' Roses",78,rock,0.270000,0.953000,11,-8.760000,1,0.079700,0.017500,0.013100,0.321000,0.426000,100.459000,408907,4
4kZ1ALZpfTPIAyjKWDyLxK,"The Passenger","Iggy Pop",60,rock,0.496000,0.878000,0,-7.152000,1,0.053300,0.072900,0,0.524000,0.746000,134.751000,283427,4
3SVAN3BRByDmHOhKyIDxfC,"Karma Police",Radiohead,74,rock,0.360000,0.505000,7,-9.129000,1,0.026000,0.062600,0.000092,0.172000,0.317000,74.807000,264067,4
1hwJKpe0BPUsq6UUrwBWTw,"Boulevard Of Broken Dreams","Green Day",71,rock,0.490000,0.679000,8,-3.680000,1,0.030900,0.003940,0.000015,0.038300,0.506000,167.046000,261267,4
5prTs2HAw2G4idHZyeFp8o,"Total Eclipse of the Heart","Bonnie Tyler",75,rock,0.435000,0.658000,8,-8.179000,1,0.066100,0.195000,0,0.102000,0.184000,130.276000,269787,4
1qRA5BS78u3gME0loMl9AA,"For What It's Worth","Buffalo Springfield",76,rock,0.653000,0.519000,2,-10.164000,1,0.049700,0.406000,0.020900,0.101000,0.822000,98.883000,153693,4
0fQuzbQNLcD1ofo7B2NcFI,"True Love",Coldplay,65,rock,0.482000,0.574000,11,-7.963000,1,0.028000,0.003820,0.080000,0.123000,0.184000,119.994000,246000,4
4U4lsMa8a4gcZeRZKjbciP,"Get Out Of Your Own Way",U2,70,rock,0.565000,0.768000,2,-9.637000,1,0.052700,0.025700,0.000021,0.565000,0.426000,130.043000,238293,4
305WCRhhS10XUcH6AEwZk6,"Are You Gonna Be My Girl",Jet,76,rock,0.613000,0.953000,2,-3.435000,1,0.085500,0.001480,0.000582,0.152000,0.537000,105.046000,213800,4
78lgmZwycJ3nzsdgmPPGNx,"Immigrant Song","Led Zeppelin",80,rock,0.564000,0.932000,11,-10.068000,1,0.055400,0.013000,0.169000,0.349000,0.619000,112.937000,146250,4
17VegeBoHvMlIByrdu64KR,"Your Song","Elton John",71,rock,0.551000,0.270000,3,-12.808000,1,0.032600,0.851000,0.000007,0.096600,0.289000,128.221000,244227,4
2KmEgiY8fQs0G6WNxtzQKr,"Baba O'Riley","The Who",72,rock,0.489000,0.724000,5,-8.367000,1,0.035200,0.313000,0.185000,0.287000,0.150000,117.292000,300400,4
1bdXMstfxFWYSkEFTnJMoN,"Enter Sandman",Metallica,78,rock,0.577000,0.828000,6,-8.691000,0,0.029800,0.002130,0.011400,0.058100,0.604000,123.257000,331267,4
41QhRnFDdhMLtR8tmnolbr,WALLS,"Kings of Leon",68,rock,0.560000,0.320000,8,-14.340000,1,0.031300,0.505000,0.472000,0.110000,0.107000,82.511000,329667,4
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,78,rock,0.451000,0.931000,9,-3.871000,1,0.071900,0.000760,0.004900,0.361000,0.172000,122.961000,302840,4
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,76,rock,0.602000,0.905000,2,-4.046000,1,0.077500,0.000202,0.064000,0.117000,0.411000,128.019000,304840,4
6HSXNV0b4M4cLJ7ljgVVeh,"Knockin' On Heaven's Door - Remastered","Bob Dylan",73,rock,0.513000,0.396000,7,-13.061000,1,0.029900,0.251000,0.177000,0.110000,0.229000,140.208000,149880,4
7N3PAbqfTjSEU1edb2tY8j,"Jump - 2015 Remastered Version","Van Halen",76,rock,0.572000,0.835000,0,-6.219000,1,0.031700,0.171000,0.000376,0.070200,0.796000,129.994000,241600,4
2G8IHtLBcgu2GXTwq0iB4Y,"You're Gonna Go Far, Kid","The Offspring",73,rock,0.550000,0.913000,9,-3.104000,0,0.066100,0.005640,0,0.200000,0.581000,126.106000,177827,4
3kdMzXOcrDIdSWLdONHNK5,"The Sky Is A Neighborhood","Foo Fighters",77,rock,0.358000,0.549000,11,-7.843000,0,0.069300,0.000799,0.005030,0.220000,0.533000,130.733000,244573,4
64BbK9SFKH2jk86U3dGj2P,Otherside,"Red Hot Chili Peppers",79,rock,0.458000,0.795000,0,-3.265000,1,0.057400,0.003160,0.000202,0.075600,0.513000,123.229000,255373,4
0SjhCnjTT2bXD9RtU8bFT9,"Last Resort","Papa Roach",75,rock,0.590000,0.894000,4,-3.661000,0,0.057900,0.000387,0.000661,0.269000,0.732000,90.604000,199893,4
5jzma6gCzYtKB1DbEwFZKH,"London Calling - Remastered","The Clash",71,rock,0.651000,0.801000,0,-7.340000,1,0.051300,0.123000,0,0.082500,0.776000,133.763000,200480,4
3FmAUR4SPWa3P1KyDf21Fu,"Roxanne - Remastered 2003","The Police",71,rock,0.618000,0.748000,0,-8.905000,1,0.361000,0.038400,0.000004,0.047700,0.662000,134.001000,191500,4
4hEk1CHls2JEDbKIKy8JxV,"Breakfast In America - 2010 Remastered",Supertramp,66,rock,0.532000,0.663000,0,-5.886000,0,0.029200,0.425000,0.000001,0.073400,0.756000,75.140000,159347,4
4sFbojhVXQv7dBC9PVCcRn,"Sympathy For The Devil","The Rolling Stones",73,rock,0.566000,0.673000,9,-10.814000,1,0.306000,0.565000,0.000001,0.043800,0.583000,114.385000,377747,4
2LawezPeJhN4AWuSB0GtAU,"Have You Ever Seen The Rain?","Creedence Clearwater Revival",78,rock,0.741000,0.697000,0,-7.028000,1,0.027700,0.066400,0.000023,0.133000,0.774000,116.109000,160133,4
0wzABO1igQsSy8cQ7dIeHK,"Paint It Black","The Rolling Stones",73,rock,0.482000,0.800000,11,-9.278000,0,0.091600,0.056900,0.002230,0.387000,0.569000,158.810000,202267,4
6L89mwZXSOwYl76YXfX13s,"Basket Case","Green Day",81,rock,0.442000,0.943000,3,-3.205000,1,0.060200,0.002930,0.000009,0.091000,0.781000,85.064000,181533,4
5V1AHQugSTASVez5ffJtFo,"Let It Be - Remastered","The Beatles",73,rock,0.443000,0.403000,0,-8.339000,1,0.032200,0.631000,0,0.111000,0.410000,143.462000,243027,4
3tFXKG42xSRdOrf6TrDBF8,"Dangerous Night","Thirty Seconds To Mars",73,rock,0.457000,0.721000,2,-6.615000,1,0.047400,0.002850,0.000002,0.269000,0.231000,87.965000,200013,4
0x6Y6ikSyS17NxfhWsgENm,"Chasing Cars","Snow Patrol",77,rock,0.560000,0.595000,9,-4.530000,1,0.027400,0.199000,0.000065,0.132000,0.144000,104.011000,267960,4
5MMnwYs0hIxkENRsbkWJ2G,"Smoke On the Water","Deep Purple",72,rock,0.598000,0.676000,0,-9.211000,1,0.027900,0.130000,0.225000,0.112000,0.805000,114.169000,340742,4
2fDVMNQmFuMORDD3dP7GkN,Home,"Foo Fighters",59,rock,0.446000,0.152000,0,-14.579000,1,0.039000,0.819000,0.022200,0.100000,0.111000,105.212000,293453,3
5SZ6zX4rOrEQferfFC2MfP,"Walk This Way",Aerosmith,71,rock,0.653000,0.730000,5,-10.613000,1,0.043000,0.011400,0.000010,0.075400,0.894000,108.705000,220400,4
4nXkbcTj3nyww1cHkw5RAP,"Long Train Runnin'","The Doobie Brothers",74,rock,0.575000,0.912000,7,-7.275000,0,0.039300,0.091600,0.002110,0.056200,0.843000,117.399000,207267,4
2RlgNHKcydI9sayD2Df2xp,"Mr. Blue Sky","Electric Light Orchestra",81,rock,0.388000,0.338000,10,-10.054000,1,0.032800,0.652000,0.000004,0.248000,0.477000,177.784000,303373,4
53NWOfQXdEmbHqg5FGeXlG,"I'm So Excited","The Pointer Sisters",56,rock,0.684000,0.724000,5,-11.249000,0,0.033000,0.090900,0.000088,0.110000,0.729000,92.272000,228440,4
78Az0Z1vNJgqv9QSB0ULLV,"Paint It Black","The Rolling Stones",67,rock,0.504000,0.845000,5,-7.799000,0,0.093800,0.013900,0.041900,0.359000,0.736000,159.508000,224133,4
1chu8wc9zbNqTQ2ahROys1,"My Sweet Lord","George Harrison",74,rock,0.537000,0.685000,1,-8.935000,0,0.033300,0.070500,0,0.083900,0.542000,120.965000,281227,4
3T6R0ppqCnUW6iJhtUYhO3,"The Logical Song - Remastered 2010",Supertramp,69,rock,0.625000,0.758000,5,-6.213000,0,0.046300,0.512000,0.000220,0.153000,0.695000,119.719000,251253,4
3OeUlriM0EZHdWleJtjoVr,"Got My Mind Set On You - 2004 Digital Remaster","George Harrison",67,rock,0.767000,0.854000,4,-6.947000,1,0.042600,0.465000,0.000002,0.485000,0.963000,149.206000,234653,4
