id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5WQ1hIc5d2EVbRQ8qsj8Uh,"Hey Ya! - Radio Mix / Club Mix",OutKast,75,rap,0.719000,0.967000,0,-2.435000,1,0.055200,0.058800,0.000249,0.206000,0.964000,79.505000,235213,4
7zjRBaNkVjk1vZ8JqxQIXO,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",78,rap,0.681000,0.523000,9,-8.963000,0,0.054200,0.021000,0,0.178000,0.473000,110.812000,227360,4
08qFPu7ksp9KrQJJPuFXxu,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",80,rap,0.645000,0.717000,1,-5.056000,1,0.293000,0.000844,0,0.183000,0.383000,137.136000,229670,4
6UaRii9AH6Zss9xNMEQ2M9,"Love The Way You Lie",Eminem,79,rap,0.746000,0.922000,10,-5.014000,1,0.236000,0.246000,0,0.515000,0.638000,86.961000,263373,4
2rIY8S6doGY1SEZIh7siw1,"Too Much Jewelry",Migos,70,rap,0.679000,0.331000,1,-9.240000,0,0.177000,0.222000,0.000002,0.128000,0.217000,149.949000,245664,4
2BoS7pU92MQtynhQ0cZOLT,"Tunnel Vision","Kodak Black",70,rap,0.497000,0.489000,11,-7.724000,0,0.294000,0.057600,0.000099,0.122000,0.231000,171.853000,268187,4
6iq4lMooC2s4RkJpcDNFsW,"Open It Up",Migos,68,rap,0.762000,0.854000,10,-3.880000,0,0.060900,0.261000,0,0.435000,0.451000,124.996000,245798,4
6Z5XZ8fjmWGbkdahOgreVe,"What A Wonderful World","Louis Armstrong",69,jazz,0.273000,0.373000,5,-9.989000,1,0.034100,0.848000,0.000241,0.188000,0.147000,77.591000,137467,4
3Bbbz0IGORWZSLf9UqsAL4,"Dream A Little Dream Of Me","Ella Fitzgerald",66,jazz,0.631000,0.127000,0,-15.333000,1,0.094900,0.939000,0,0.073200,0.322000,76.559000,182267,4
0aWMVrwxPNYkKmFthzmpRi,"Blue in Green","Miles Davis",70,jazz,0.421000,0.016100,2,-25.358000,0,0.037400,0.810000,0.002100,0.097800,0.160000,110.926000,337733,4
0PrGgNDwfJPNXADJYROvBw,"In A Sentimental Mood","Duke Ellington",66,jazz,0.464000,0.305000,3,-12.435000,0,0.031600,0.936000,0.084600,0.208000,0.282000,108.231000,255227,4
4qpFVyAhoWtdVeiMnLGLAf,"Beneath The Underdog","Branford Marsalis Quartet",42,jazz,0.550000,0.289000,11,-16.531000,0,0.041900,0.524000,0.095900,0.156000,0.372000,94.722000,306640,4
3PJMsxg6rz9FOo6xNiASXz,"Goodbye Pork Pie Hat","Charles Mingus",68,jazz,0.356000,0.093700,8,-16.640000,0,0.035300,0.957000,0.096000,0.209000,0.278000,86.669000,342373,3
5p6me2mwQrGfH30eExHn6v,"Take Five","Dave Brubeck",61,jazz,0.457000,0.219000,8,-15.325000,0,0.038500,0.545000,0.000980,0.068100,0.620000,168.550000,323067,5
58ylMBq2yqYdHyevarkNWa,"I Guess I'll Hang My Tears Out To Dry - 1999 Digital Remaster","Dexter Gordon",65,jazz,0.524000,0.222000,3,-8.967000,1,0.034600,0.907000,0.001240,0.054400,0.325000,120.710000,322000,4
6LRRTTt97J9LnK1D3YcNGB,"I Know You Know","Esperanza Spalding",57,jazz,0.578000,0.438000,2,-11.483000,0,0.069600,0.737000,0.008770,0.096500,0.790000,89.083000,225094,4
0488kXJ1YnLMrrM1ssJnev,"Monk's Dream - Take 8","Thelonious Monk",60,jazz,0.698000,0.278000,5,-15.425000,1,0.050800,0.572000,0.023300,0.105000,0.770000,81.079000,385467,4
79fXdfpOPGaXO1gfdq2onl,"All of Me","Billie Holiday",63,jazz,0.507000,0.067700,2,-13.766000,0,0.040600,0.978000,0.000027,0.132000,0.355000,105.393000,181827,5
5L8ta4ECl5zeA6bGqY7G38,"Sing, Sing, Sing","Benny Goodman",61,jazz,0.620000,0.670000,2,-11.575000,0,0.059100,0.853000,0.896000,0.156000,0.295000,113.492000,520293,4
6pPr1KLZit9FgFNhp7xE5m,"Cheek To Cheek","Ella Fitzgerald",63,jazz,0.648000,0.306000,0,-13.395000,1,0.088300,0.588000,0,0.252000,0.661000,122.027000,351893,4
5xX8ZeZayna4DQ2Jzth9hu,"Blue Train","John Coltrane",45,jazz,0.515000,0.387000,8,-10.297000,1,0.042600,0.829000,0.077400,0.195000,0.589000,133.526000,643400,4
0AX6pLXtyR2vPLv2KYErAg,"La vie en rose - Single Version","Louis Armstrong",63,jazz,0.582000,0.076600,0,-12.544000,1,0.060300,0.866000,0.003940,0.091000,0.274000,70.443000,204400,4
1qCQTy0fTXerET4x8VHyr9,"What A Wonderful World","Louis Armstrong",64,jazz,0.387000,0.257000,5,-16.007000,1,0.033700,0.789000,0.000003,0.118000,0.160000,106.766000,139960,3
5IFsFwlVkt6uzlAVkOOKk3,"Let It Snow! Let It Snow! Let It Snow!","Ella Fitzgerald",48,jazz,0.471000,0.386000,3,-8.139000,1,0.058100,0.850000,0,0.161000,0.861000,157.921000,162360,4
72PqmnVj86bfTnkFiQ9Mx9,"Where We Used To Live","Esbjörn Svensson Trio",62,jazz,0.517000,0.091700,0,-18.395000,1,0.033600,0.876000,0.629000,0.108000,0.083600,95.068000,267173,4
3CcG6AuBALz8npSdqh0Xtt,"I'm In The Mood For Love","Charlie Parker Quartet",40,jazz,0.582000,0.354000,1,-9.221000,1,0.036300,0.738000,0.001260,0.243000,0.637000,130.984000,171493,4
0F845nujLVqCb0XMZCh5Pc,"I Fall In Love Too Easily - Vocal","Chet Baker",65,jazz,0.532000,0.065700,0,-19.136000,0,0.040600,0.940000,0.004880,0.094600,0.292000,128.607000,201440,4
1YQWosTIljIvxAgHWTp7KP,"Take Five","The Dave Brubeck Quartet",65,jazz,0.454000,0.260000,8,-13.193000,0,0.040100,0.539000,0.000780,0.067500,0.598000,174.322000,324133,5
3MC79TErHHp9FODo2ErBQ1,"Django's Tiger - .","Django Reinhardt",48,jazz,0.741000,0.572000,9,-9.415000,1,0.045600,0.957000,0.707000,0.107000,0.960000,112.832000,158013,4
4PN5gbJNYWx9yQ6hJepPbG,Summertime,"Sidney Bechet",51,jazz,0.644000,0.157000,7,-16.323000,0,0.040700,0.991000,0.920000,0.101000,0.448000,82.251000,252267,4
4No7jdqHudqIqvihj9vUGI,"Autumn Leaves","Bill Evans",50,jazz,0.611000,0.240000,7,-16.534000,0,0.038700,0.951000,0.773000,0.081500,0.586000,102.436000,360547,4
6sLuRhSUn9G6LAUQzxQEOy,"Christmas In New Orleans","Louis Armstrong",51,jazz,0.644000,0.396000,10,-9.649000,1,0.141000,0.667000,0,0.133000,0.539000,103.964000,174893,4
15VvVzNAne1ndguY5Rh8ji,"Mad About The Boy","Dinah Washington",51,jazz,0.391000,0.371000,5,-8.593000,0,0.029900,0.783000,0.000158,0.137000,0.253000,107.814000,165653,3
4p4XgwnZJCYOWSvz8ruiOY,"Take the ""A"" Train","Duke Ellington",50,jazz,0.500000,0.284000,0,-15.590000,1,0.040400,0.272000,0.043200,0.120000,0.576000,93.724000,332640,4
5CaBRn7C7jttA1wWd8eBaH,"Sleigh Ride","Ella Fitzgerald",54,jazz,0.507000,0.289000,1,-12.472000,1,0.052800,0.762000,0,0.471000,0.659000,154.776000,174150,4
4l9hml2UCnxoNI3yCdL1BW,"My Funny Valentine","Chet Baker",62,jazz,0.438000,0.007560,0,-26.440000,0,0.038200,0.941000,0.006430,0.109000,0.277000,133.320000,141133,4
2kpaRWsZTE96rmw0NBfP0c,"I Got It Bad And That Ain't Good","Oscar Peterson Trio",63,jazz,0.448000,0.053200,5,-27.350000,1,0.045400,0.972000,0.876000,0.086300,0.186000,99.757000,308893,4
14S4rsRUOFvHRuC5eSV3fq,"Blue In Green (Take 3)","Bill Evans",60,jazz,0.452000,0.109000,2,-19.965000,0,0.047100,0.977000,0.879000,0.088000,0.139000,126.290000,325787,4
4vLYewWIvqHfKtJDk8c8tq,"So What","Miles Davis",63,jazz,0.517000,0.151000,0,-17.266000,1,0.037300,0.705000,0.001360,0.116000,0.210000,136.356000,562640,4
2jz7vSAguRJmBHEA4I6C4N,Footprints,"Wayne Shorter",51,jazz,0.515000,0.339000,7,-16.457000,0,0.028300,0.823000,0.317000,0.109000,0.519000,135.694000,451733,3
6dRx7OUXfvosnXG3g9lWGi,"Flamenco Sketches","Miles Davis",64,jazz,0.349000,0.021900,2,-21.065000,0,0.042500,0.899000,0.120000,0.090600,0.224000,177.920000,566133,3
4G3EKvGtqcUSZqPQIWJFxd,"Gary's Theme - Remastered","Bill Evans",66,jazz,0.420000,0.080200,7,-21.795000,1,0.040000,0.905000,0.857000,0.135000,0.054100,122.041000,257693,3
73fjTjTG8KSLQ04t5fARWm,"Stockholm Sweetnin'","Scott Hamilton",61,jazz,0.609000,0.299000,7,-11.617000,0,0.042500,0.835000,0.899000,0.113000,0.305000,120.074000,475680,4
5Kwd8HB9VQ12yFSu0dM4Yi,"St. Thomas","Sonny Rollins",53,jazz,0.625000,0.319000,0,-12.803000,1,0.113000,0.637000,0.075500,0.058100,0.692000,109.792000,235733,4
06UkYE0SZ3Y8zGRFOuWGAe,"It's Always You - Vocal","Chet Baker",63,jazz,0.499000,0.034100,8,-22.310000,1,0.041700,0.923000,0.000053,0.131000,0.310000,81.735000,215467,4
7rcfs2bBj5mNyiJbBIQ7cc,"Cry Me A River - 1991 - Remaster","Julie London",62,jazz,0.455000,0.019700,11,-21.882000,0,0.049200,0.975000,0.000872,0.103000,0.127000,85.525000,174013,3
0A7lfPy7F0a9pXnDIL18FW,"Uptown, Downtown","Bill Charlap Trio",55,jazz,0.541000,0.234000,11,-16.385000,0,0.034700,0.816000,0.900000,0.098600,0.390000,128.362000,360360,4
5HpGwCENDznklPsx4mUkhM,"Lullaby Of Birdland","Stan Getz",46,jazz,0.420000,0.161000,0,-16.707000,1,0.068700,0.934000,0.027200,0.174000,0.569000,169.930000,146293,4
4xGFcQEIjtmbPD6Jsxq14M,"The Girl From Ipanema","Stan Getz",59,jazz,0.641000,0.140000,8,-16.790000,1,0.039000,0.867000,0.001660,0.105000,0.388000,129.318000,317987,4
78P3mF3w6APwFpnd6UFH4J,"Mo' Better Blues","Branford Marsalis Quartet",57,jazz,0.616000,0.278000,1,-16.973000,1,0.028300,0.357000,0.192000,0.153000,0.443000,100.325000,218973,4
6crfO56bDm0RjpctUuGs5X,"I'm in the Mood for Love","Julie London",64,jazz,0.581000,0.054300,0,-14.595000,1,0.046600,0.963000,0.000274,0.096800,0.175000,124.185000,149827,4
2iUrcZcAuVIahQD0dg9HLe,"Autumn Leaves","Chet Baker",59,jazz,0.496000,0.634000,5,-10.328000,0,0.036400,0.779000,0.402000,0.074600,0.606000,93.357000,423573,4
1xozBLIvfyy5db3kCAUQfm,"Chelsea Bridge","Gerry Mulligan",44,jazz,0.523000,0.021800,1,-21.006000,1,0.042400,0.952000,0.302000,0.133000,0.146000,111.039000,437107,4
1rCamQVsAQRA23Eoax7Ywm,"They Can't Take That Away From Me","Ella Fitzgerald",58,jazz,0.553000,0.187000,3,-15.315000,1,0.085100,0.594000,0,0.116000,0.411000,105.211000,278027,4
3vFVS2WYHDG4KkWCNecvpn,"Dream A Little Dream Of Me","Ella Fitzgerald",57,jazz,0.455000,0.167000,0,-13.613000,1,0.073900,0.918000,0,0.173000,0.404000,76.118000,185067,4
1zWGUFRcV0Uzpo6ByDGBD0,"My Romance","Gene Ammons",61,jazz,0.513000,0.043500,1,-10.715000,1,0.056000,0.968000,0.922000,0.125000,0.339000,130.620000,252947,4
5Bl1TC8Y1qh3ui6fGSWL5a,"The Shadow of Your Smile","Scott Hamilton",63,jazz,0.487000,0.135000,2,-11.211000,0,0.043400,0.915000,0.003530,0.686000,0.240000,105.854000,388347,5
5Tc3jxMrSb6QhyFFWuBVAq,Corcovado,"Stan Getz",52,jazz,0.523000,0.137000,9,-16.787000,0,0.046800,0.963000,0.000601,0.131000,0.307000,127.086000,256000,4
1hVRTl4yhWmGW7ImZoO22e,Naima,"John Coltrane",62,jazz,0.303000,0.014100,10,-19.759000,0,0.041800,0.948000,0.094400,0.079200,0.157000,171.439000,258266,3
2AwOR6uXiSH1vHDbz5vVGi,"What A Diff'rence A Day Made","Dinah Washington",58,jazz,0.450000,0.127000,0,-18.061000,1,0.030500,0.922000,0.000246,0.115000,0.225000,93.521000,151867,3
3lAbqq1KfahjauwtvBGNg8,"Time After Time","John Coltrane",58,jazz,0.605000,0.230000,3,-10.240000,1,0.035800,0.946000,0.544000,0.152000,0.333000,91.495000,461627,4
7aIKSEWTEKtsaIsEHn341h,"Peace Piece","Bill Evans",59,jazz,0.464000,0.026600,0,-20.338000,1,0.053200,0.987000,0.879000,0.083600,0.065900,132.973000,404160,3
5vb7At47uO0yPGfmYnAHuw,"'Round Midnight","Miles Davis",61,jazz,0.495000,0.182000,10,-11.116000,0,0.046700,0.790000,0.000368,0.129000,0.203000,112.890000,355333,4
5ym30WzGPXzhNn5ynbrHWw,"My Little Brown Book","Duke Ellington",61,jazz,0.372000,0.187000,0,-13.497000,0,0.032300,0.942000,0.139000,0.161000,0.217000,70.334000,319733,4
05d3KM9JTyNnnWIjo8PKvf,Haupe,"Duke Ellington",61,jazz,0.415000,0.018700,10,-20.209000,1,0.036300,0.905000,0.194000,0.097900,0.140000,111.420000,156307,4
7JrgVgkA0n4AnAPvC2y6wV,"When It's Sleepytime Down South","Wynton Marsalis",58,jazz,0.534000,0.128000,8,-16.076000,1,0.041200,0.852000,0.163000,0.171000,0.347000,89.782000,309640,4
5KtdndjjwcRPMO6kl129TG,"Very Early","Jazz At Lincoln Center Orchestra",49,jazz,0.446000,0.454000,7,-9.337000,1,0.043100,0.749000,0.041600,0.717000,0.190000,125.297000,485505,3
1vP5Ceh1SrfOalU8Yc3XE9,"It Never Entered My Mind","Mulgrew Miller",62,jazz,0.446000,0.220000,3,-17.385000,1,0.036200,0.926000,0.912000,0.110000,0.227000,110.368000,392733,4
634p1xZRLqE0VxePb7ARW6,"I Didn't Know About You","Ben Webster",59,jazz,0.469000,0.162000,1,-12.677000,1,0.033200,0.936000,0.496000,0.098100,0.238000,91.839000,213960,3
0ANCyKm9Q2rbxllN3BfnoF,"It's Only A Paper Moon","Ella Fitzgerald",57,jazz,0.738000,0.135000,10,-14.292000,1,0.043200,0.961000,0,0.107000,0.675000,118.089000,154773,4
56IQUfsUskt9VHe6YM6kue,"Black Coffee","Sarah Vaughan",60,jazz,0.380000,0.155000,1,-11.977000,1,0.031100,0.973000,0.000017,0.097700,0.127000,94.230000,200440,3
4Tq2fWpX1nLCkMSOPkYb1Y,Moanin',"Art Blakey & The Jazz Messengers",61,jazz,0.614000,0.233000,5,-18.964000,0,0.056800,0.827000,0.198000,0.130000,0.448000,126.256000,576173,4
1jf3wYtynxiPOdhqAp3cUN,"The Masquerade Is Over","Nancy Wilson",61,jazz,0.341000,0.044600,10,-18.109000,1,0.034800,0.909000,0.007850,0.157000,0.128000,174.365000,258107,3
2d64G7VaZdHQuAquz5HQNu,"That Old Feeling","Chet Baker",58,jazz,0.643000,0.175000,5,-16.813000,0,0.039100,0.633000,0.000042,0.143000,0.642000,78.031000,183893,4
0NDjQezJaEC1KX9TfwEfzf,"Minor Swing","Django Reinhardt",51,jazz,0.580000,0.470000,9,-8.787000,0,0.168000,0.933000,0.743000,0.098000,0.738000,202.376000,196627,4
7KkpZSHhQXcecsB0Hgu4Wd,Desire,"Kamasi Washington",56,jazz,0.306000,0.650000,0,-10.073000,1,0.044800,0.553000,0.776000,0.136000,0.374000,88.088000,276910,4
01HQIKjcODJCBRFoETqngE,"When Sunny Gets Blue","McCoy Tyner",61,jazz,0.427000,0.114000,2,-22.546000,0,0.050900,0.843000,0.863000,0.096600,0.114000,60.484000,282320,4
4vuoL9ldmpmZcXm7RkhQvx,"The Nearness Of You","Bill Charlap",64,jazz,0.383000,0.131000,7,-17.764000,1,0.033000,0.761000,0.194000,0.097300,0.101000,98.606000,447280,4
4z6d79RAbC5q0VAqPQas8W,"I'll Wait And Pray","John Coltrane",62,jazz,0.475000,0.058800,5,-17.464000,0,0.041800,0.890000,0.023800,0.129000,0.241000,115.642000,206360,4
6f6OQJv9qjqyJq9NHin45n,"Blue Ballad","Phil Woods",61,jazz,0.470000,0.156000,2,-17.036000,1,0.039900,0.623000,0.187000,0.104000,0.059000,118.176000,394920,4
74DrMrLFqJEqyOx6ucc0vT,"Min Soldat (My Soldier)","Scott Hamilton",59,jazz,0.462000,0.190000,5,-12.520000,0,0.036900,0.945000,0.832000,0.122000,0.354000,69.725000,506320,4
3xXrF1nomzDLLMngfZNmKw,"Moonlight Serenade","Kurt Elling",56,jazz,0.371000,0.088400,3,-18.251000,1,0.037600,0.856000,0,0.101000,0.158000,87.441000,262027,4
1EzGtQRzHlP3xNvzNalgvZ,"Mood Indigo","Louis Armstrong",55,jazz,0.404000,0.072200,5,-17.763000,1,0.042100,0.905000,0.372000,0.122000,0.225000,70.094000,240040,4
0C1ZmUpnsIELhYhpQmbJ1A,"The Girl From Ipanema","Stan Getz",48,jazz,0.662000,0.192000,5,-15.623000,0,0.034900,0.906000,0.000036,0.088700,0.439000,129.807000,323493,4
1CDBaGlisZlOJzvx88lL8A,"Song For My Father (Rudy Van Gelder Edition) [1999 - Remastered]","Horace Silver",59,jazz,0.742000,0.671000,5,-8.142000,0,0.040700,0.794000,0.004410,0.122000,0.591000,127.359000,438280,4
6ZgaUtMlUzUf7SqbUUnfbu,"Blue Train - 2003 - Remaster","John Coltrane",58,jazz,0.506000,0.493000,8,-7.759000,1,0.042700,0.798000,0.003550,0.307000,0.584000,134.770000,644013,4
7pKWTcPfT9mg2iAhobFHpS,"Polka Dots And Moonbeams - 1998 Digital Remaster","Bud Powell",61,jazz,0.552000,0.171000,2,-13.660000,0,0.054400,0.955000,0.877000,0.122000,0.152000,102.400000,244467,4
6v1OGn4WE6RyXztwuTJBkA,"Spring Can Really Hang You Up The Most","Bill Charlap Trio",57,jazz,0.386000,0.048100,2,-25.336000,0,0.040000,0.934000,0.852000,0.101000,0.071400,148.305000,474787,3
5Uftxvqqbi70QdCpLb0fKu,"God Bless the Child","Sonny Rollins",63,jazz,0.480000,0.068500,2,-17.100000,1,0.034500,0.919000,0.005130,0.076600,0.142000,102.546000,445240,4
2BhU0Hl5OatWiCW93pE2b8,"Remember - 1999 Digital Remaster","Hank Mobley",59,jazz,0.539000,0.403000,8,-9.168000,1,0.053100,0.794000,0.000613,0.278000,0.699000,165.301000,342333,4
5p95DUZplmVxY0XCQ3hxUV,"I'm Old Fashioned - 2003 Digital Remaster","John Coltrane",59,jazz,0.394000,0.230000,3,-10.475000,1,0.034800,0.931000,0.497000,0.066200,0.358000,78.319000,477760,4
4lj4cW45UP5tQ8AhRxnQi9,"Before It's Time To Say Goodbye","Kenny Garrett",60,jazz,0.364000,0.114000,1,-16.552000,1,0.033300,0.857000,0.635000,0.083900,0.057500,117.715000,317946,3
6EzNw49p1ERNH1NEzlrdk2,"Young And Foolish","Bill Evans",55,jazz,0.438000,0.017200,9,-23.660000,1,0.038400,0.973000,0.557000,0.081500,0.136000,101.010000,354667,4
3gMMHNUrq3rPeUfgQcAJ2H,"Pretty Ballad","Keith Jarrett",60,jazz,0.404000,0.060200,11,-26.459000,0,0.042200,0.861000,0.901000,0.703000,0.168000,106.820000,210066,3
7ysmJhXFQtiBQlk6EZ6sks,"Journey Into Melody - 2007 Digital Remaster","Stanley Turrentine",60,jazz,0.505000,0.159000,7,-11.235000,0,0.033600,0.946000,0.012700,0.218000,0.196000,59.385000,294940,4
6EZXO2zjC6KlLbNwc2HDMc,"Let's Get Lost","Chet Baker",57,jazz,0.507000,0.239000,9,-15.099000,0,0.035200,0.766000,0.000793,0.121000,0.514000,77.873000,225307,4
7k3YrlUP1DxGe802jjuT1L,"Yègellé Tezeta","Mulatu Astatke",55,jazz,0.839000,0.233000,3,-13.539000,1,0.041400,0.745000,0.746000,0.105000,0.778000,125.597000,194293,4
5FWn20xrAQ1IdbA8Dml6pj,"Si tu vois ma mère - Slow","Sidney Bechet",53,jazz,0.460000,0.379000,3,-12.862000,1,0.040200,0.811000,0.866000,0.552000,0.610000,79.530000,193573,4
0Yj7WP1MbAqQVQA5Na4I7E,"La vie en rose","Louis Armstrong",57,jazz,0.565000,0.118000,0,-9.772000,1,0.060700,0.859000,0.016000,0.120000,0.352000,70.688000,205293,4
1cpANF6zMBoFoxkoIjZHjv,"Skating In Central Park - Digitally Remastered","Bill Evans",62,jazz,0.478000,0.029400,0,-25.319000,1,0.045300,0.993000,0.948000,0.105000,0.148000,124.307000,324200,3
4WQfAA41hvXY1S9sk0LpGE,"Ruby, My Dear","Thelonious Monk",56,jazz,0.461000,0.131000,10,-14.808000,1,0.029500,0.959000,0.885000,0.187000,0.109000,65.905000,381520,4
0oR1TCdp7WjoggutHH3mZl,"When Your Lover Has Gone","Ben Webster",57,jazz,0.527000,0.037400,0,-22.374000,0,0.038900,0.978000,0.181000,0.107000,0.243000,109.482000,239444,3
3TWPD7mFHt6JSkHLhEYhqO,"Romance / Hommage à Milhauld","Enrico Pieranunzi",34,jazz,0.467000,0.186000,10,-21.056000,1,0.037500,0.925000,0.869000,0.096000,0.172000,108.787000,285733,4
3ctsORVoVEDUxLpQAL0zOC,Brazil,"Django Reinhardt",51,jazz,0.833000,0.199000,0,-13.781000,1,0.051800,0.941000,0.907000,0.114000,0.831000,110.689000,168720,4
1hVXZoSAkZ3P5Lp6fKOcgx,"Take Five","The Dave Brubeck Quartet",59,jazz,0.447000,0.189000,10,-17.987000,0,0.039600,0.500000,0.000742,0.052400,0.653000,173.591000,324680,5
0n4aPxuxJ9QojwjNpVD4yT,"The Christmas Song (Chestnuts Roasting On An Open Fire)","Mel Tormé",36,jazz,0.293000,0.108000,1,-17.618000,1,0.035800,0.929000,0.000492,0.112000,0.158000,131.402000,197947,3
0iYWtWNtQRUlSZDESD5cnK,"Strange Fruit","Billie Holiday",54,jazz,0.405000,0.043200,10,-19.576000,0,0.036500,0.977000,0.000048,0.315000,0.039400,120.112000,192013,4
4efoEY8iDBzUqitjmNDhpN,"Three Little Birds","Bob Marley & The Wailers",75,reggae,0.814000,0.482000,9,-10.493000,1,0.058800,0.011100,0.000002,0.047600,0.615000,148.404000,180267,4
61dXuN3VyqGOyOeMfJXIPh,"Could You Be Loved","Bob Marley & The Wailers",74,reggae,0.916000,0.720000,0,-8.548000,1,0.100000,0.360000,0.000160,0.095800,0.760000,103.312000,237000,4
6gOirCUz62z0mFhCJ6P5KC,Jamming,"Bob Marley & The Wailers",72,reggae,0.934000,0.467000,11,-10.990000,0,0.307000,0.102000,0.000040,0.109000,0.730000,123.583000,211000,4
1QQfbfMfyzNZhT5fg3RpuS,"Buffalo Soldier","Bob Marley & The Wailers",72,reggae,0.932000,0.462000,9,-8.664000,1,0.284000,0.137000,0.000008,0.065300,0.749000,124.122000,257231,4
6M5cQCyieE1Q8YQydVLzxL,"Is This Love","Bob Marley & The Wailers",71,reggae,0.775000,0.553000,6,-8.371000,0,0.102000,0.106000,0,0.051800,0.753000,122.232000,232200,4
4OsZ1vrenrtSbqLJxOceKl,"One Love / People Get Ready","Bob Marley & The Wailers",69,reggae,0.725000,0.523000,10,-9.593000,1,0.324000,0.078300,0,0.066500,0.950000,76.292000,172933,4
21dOjdraFZffs2lnQObaiZ,"Redemption Song","Bob Marley & The Wailers",67,reggae,0.671000,0.256000,7,-10.743000,1,0.038700,0.608000,0,0.073700,0.694000,115.871000,233560,4
0BEEASlZ9ZCLYA4NBtPor8,"Road To Zion","Damian Marley",64,reggae,0.755000,0.696000,1,-6.326000,1,0.194000,0.123000,0,0.106000,0.432000,93.683000,317333,4
2e5Vm6VvdlTzuNcRSikeU6,"Welcome To Jamrock","Damian Marley",66,reggae,0.835000,0.661000,7,-6.502000,0,0.333000,0.020800,0,0.449000,0.753000,76.723000,213200,4
2mKsPUojh602HvSeNt04CB,"No Woman, No Cry - Live At The Lyceum, London/1975","Bob Marley & The Wailers",68,reggae,0.649000,0.673000,1,-9.350000,1,0.063800,0.249000,0.035100,0.726000,0.587000,78.535000,427800,4
3QRM0qZB7oMYavveH0iEqx,"Here Comes the Hotstepper - Heartical Mix","Ini Kamoze",69,reggae,0.889000,0.454000,4,-8.598000,0,0.221000,0.014100,0.000186,0.203000,0.436000,100.360000,250467,4
5QTEEImISE4USGEwqAci8O,"Is This Love","Bob Marley & The Wailers",62,reggae,0.775000,0.559000,6,-8.377000,0,0.088000,0.108000,0,0.094500,0.804000,122.229000,230733,4
2OHQhOiGIYaXqqJVIMpNrF,"Kingston Town",Alborosie,65,reggae,0.788000,0.773000,9,-5.272000,0,0.099000,0.038100,0,0.350000,0.584000,73.978000,192400,4
7rtUEnmzlULs6kSCmEwgGr,Medication,"Damian Marley",66,reggae,0.868000,0.568000,10,-6.794000,0,0.247000,0.031000,0,0.214000,0.812000,84.988000,222467,4
1w5sLDYzYAGI0AkLc6FPlO,"Is This Love - Remix","Bob Marley & The Wailers",70,reggae,0.815000,0.669000,6,-7.966000,0,0.035500,0.024200,0.015200,0.311000,0.317000,121.984000,199656,4
5uPYEStMW3KsXnnLV7iCTw,"Johnny B Goode - 2002 Remastered Version","Peter Tosh",66,reggae,0.749000,0.849000,4,-5.761000,0,0.054400,0.029900,0.000168,0.115000,0.959000,145.169000,244253,4
7aJZxI6TVdIvQSuWxQ4rqp,"I Can See Clearly Now","Jimmy Cliff",65,reggae,0.799000,0.662000,7,-8.585000,1,0.034700,0.004820,0.000505,0.048400,0.717000,120.082000,196000,4
54BA9VfKHAj61wOITNnw1W,"Waiting In Vain","Bob Marley & The Wailers",64,reggae,0.769000,0.457000,8,-11.501000,1,0.327000,0.029200,0.000031,0.059900,0.806000,78.789000,256240,4
7kTvXtMERxvwCGcWv68ssH,"Sweat (A La La La La Long)","Inner Circle",65,reggae,0.787000,0.790000,0,-6.649000,1,0.210000,0.016600,0,0.180000,0.948000,173.032000,226547,4
3yoWBFuanYVmwbJ4jF0AQi,"Could You Be Loved","Bob Marley & The Wailers",60,reggae,0.913000,0.724000,0,-8.527000,1,0.105000,0.372000,0.000201,0.082400,0.748000,103.330000,237133,4
2lPfcRMRLffiBTwLA9S8Vc,"Night Nurse","Gregory Isaacs",62,reggae,0.822000,0.298000,7,-14.860000,1,0.162000,0.031800,0.029900,0.031600,0.931000,74.679000,245667,4
7bnRX1ObyGzzSuOWrNFLWw,"I Shot The Sheriff","The Wailers",62,reggae,0.799000,0.641000,8,-9.330000,1,0.171000,0.313000,0.000022,0.070400,0.719000,96.806000,281027,4
7FILn9Akg2468HPNsRZCkq,"Waiting In Vain","Bob Marley & The Wailers",64,reggae,0.838000,0.453000,8,-11.536000,1,0.310000,0.025000,0.000024,0.116000,0.815000,78.837000,256493,4
7cKLOenzViwzoHJWciMIrj,"Bam Bam","Sister Nancy",67,reggae,0.722000,0.605000,5,-6.070000,1,0.153000,0.825000,0.017800,0.248000,0.709000,165.998000,196507,4
5CAtxZrXETP2MhDKJHOICk,"No Woman No Cry","Bob Marley & The Wailers",56,reggae,0.863000,0.433000,0,-11.100000,1,0.038300,0.069900,0,0.055300,0.712000,97.067000,251067,4
1EPVhySScieqRoYWj8pIEN,"Stir It Up - Original Album Version","Bob Marley & The Wailers",62,reggae,0.757000,0.453000,9,-11.026000,1,0.111000,0.643000,0.424000,0.089900,0.919000,147.793000,334493,4
7GQumyB48MXYwHpqVJj8f3,"Pimper's Paradise","Bob Marley & The Wailers",62,reggae,0.939000,0.650000,9,-8.282000,0,0.061500,0.005570,0,0.042900,0.968000,134.727000,207773,4
